customer_id,customer_first_name,customer_last_name,product_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_id,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order,order_update,ship_update
C_ID_35831,Mary,Cazamias,"Enermax Briskie RF Wireless Keyboard and Mouse Combo",Technology,Corporate,Medford,Oregon,"United States",West,"Shipping on time",O_ID_3000123,"Same Day",0,0,6,160,1,51.9,2020-04-07,2020-04-07
C_ID_38518,Mary,Manning,"GBC Standard Plastic Binding Systems Combs","Office Supplies",Consumer,Medford,Oregon,"United States",West,"Shipping on time",O_ID_3000124,"Same Day",0,0,60,120,1,118.99,2020-04-07,2020-04-07
C_ID_40306,Maria,Ann,"Xerox 220","Office Supplies",Consumer,Columbus,Ohio,"United States",East,"Shipping on time",O_ID_3000125,"Same Day",0,0,2,200,1,51.48,2020-10-11,2020-10-11
C_ID_31739,Mary,Grace,"GBC Plastic Binding Combs","Office Supplies","Home Office",Elmhurst,Illinois,"United States",Central,"Shipping on time",O_ID_3000126,"Same Day",0,0,20,120,1,132.99,2020-08-07,2020-08-07
C_ID_33600,Doris,Grace,"Staple-on labels","Office Supplies","Home Office","El Paso",Texas,"United States",Central,"Shipping on time",O_ID_3000127,"Same Day",0,0,22,240,1,76.43,2020-07-26,2020-07-26
C_ID_31470,Theresa,Halladay,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Shipping on time",O_ID_3000128,"Same Day",0,0,29,240,1,19.85,2020-07-10,2020-07-10
C_ID_40216,Mary,Smith,"Zebra Zazzle Fluorescent Highlighters","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Shipping on time",O_ID_3000130,"Same Day",0,0,38,240,1,22.78,2020-07-07,2020-07-07
C_ID_31742,Mary,Freymann,"Novimex Swivel Fabric Task Chair",Furniture,"Home Office","El Paso",Texas,"United States",Central,"Shipping on time",O_ID_3000131,"Same Day",0,0,26,160,1,-26.87,2020-07-30,2020-07-30
C_ID_39001,Kathryn,Collister,"Harbour Creations Steel Folding Chair",Furniture,Consumer,Elmhurst,Illinois,"United States",Central,"Shipping on time",O_ID_3000132,"Same Day",0,0,50,200,1,-28.19,2020-07-26,2020-07-26
C_ID_37916,Tammy,Brooks,"Global Deluxe High-Back Manager's Chair",Furniture,Consumer,"El Paso",Texas,"United States",Central,"Late delivery",O_ID_3000133,"Standard Class",4,6,10,200,2,55.09,2020-07-05,2020-02-16
C_ID_53871,Amber,Maxwell,"Xerox 1976","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Advance shipping",O_ID_3000949,"Standard Class",4,2,60,500,5,137.71,2020-04-02,2020-01-07
C_ID_31654,Christina,Weimer,"Bevis Round Conference Room Tables and Bases",Furniture,Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000135,"Standard Class",4,2,14,150,2,66.89,2020-02-03,2020-02-05
C_ID_32242,Mary,Hastings,"Belkin 8 Outlet Surge Protector","Office Supplies",Consumer,Chicago,Illinois,"United States",Central,"Advance shipping",O_ID_3001505,"Standard Class",4,2,80,577,5,188.98,2020-04-07,2020-06-07
C_ID_39007,Mary,Freymann,"Black Print Carbonless 8 1/2" x 8 1/4"" Rapid Memo Book"","Office Supplies","Home Office",Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3000137,"Standard Class",4,5,25,250,2,22.5,2020-03-28,2020-04-02
C_ID_39160,Mary,Pelletier,"Xerox 199","Office Supplies",Consumer,Asheville,"North Carolina","United States",South,"Advance shipping",O_ID_3001531,"Standard Class",4,2,20,457,5,-107.99,2020-05-06,2020-07-06
C_ID_56671,Mary,Armstrong,"Memorex Froggy Flash Drive 4 GB",Technology,Consumer,Carrollton,Texas,"United States",Central,"Advance shipping",O_ID_3001536,"Standard Class",4,2,75,457,5,-60.77,2020-05-21,2020-05-23
C_ID_51826,Karen,Gilcrest,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Corporate,"New York City","New York","United States",East,"Advance shipping",O_ID_3001538,"Standard Class",4,2,90,457,5,196.78,2020-04-08,2020-06-08
C_ID_52976,Robert,Black,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",Technology,Corporate,"New York City","New York","United States",East,"Advance shipping",O_ID_3001574,"Standard Class",4,2,75,457,5,114.74,2020-04-16,2020-04-18
C_ID_52478,Mary,Nunn,"Array Parchment Paper, Assorted Colors","Office Supplies","Home Office",Wilmington,"North Carolina","United States",South,"Late delivery",O_ID_3000143,"Standard Class",4,6,43,250,2,72.63,2020-07-06,2020-03-16
C_ID_51896,Robert,Hopkins,"Polycom SoundPoint Pro SE-225 Corded phone",Technology,Consumer,Louisville,Colorado,"United States",West,"Advance shipping",O_ID_3001582,"Standard Class",4,3,20,457,5,114.23,2020-05-16,2020-05-19
C_ID_60127,Mary,Stevenson,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",Furniture,Corporate,"New York City","New York","United States",East,"Late delivery",O_ID_3000145,"Standard Class",4,5,50,250,2,-32.6,2020-03-06,2020-08-06
C_ID_55021,Mary,Grady,"1.7 Cubic Foot Compact "Cube"" Office Refrigerators"","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Advance shipping",O_ID_3001584,"Standard Class",4,3,50,457,5,50.84,2020-04-27,2020-04-30
C_ID_56766,Charles,Maxwell,"Ames Color-File Green Diamond Border X-ray Mailers","Office Supplies",Consumer,Fairfield,Ohio,"United States",East,"Advance shipping",O_ID_3001586,"Standard Class",4,3,60,457,5,82.71,2020-04-16,2020-04-19
C_ID_54585,Tammy,Jarboe,"Zebra Zazzle Fluorescent Highlighters","Office Supplies",Consumer,"New York City","New York","United States",East,"Late delivery",O_ID_3000148,"Standard Class",4,6,63,500,2,52.5,2020-07-05,2020-02-16
C_ID_57598,Melissa,Pryor,"Cardinal HOLDit! Binder Insert Strips,Extra Strips","Office Supplies","Home Office",Margate,Florida,"United States",South,"Late delivery",O_ID_3000149,"Standard Class",4,5,2,240,2,29.69,2020-03-31,2020-02-07
C_ID_56316,Andrew,Cohen,"Space Solutions HD Industrial Steel Shelving.","Office Supplies",Corporate,Wilmington,Delaware,"United States",East,"Advance shipping",O_ID_3001598,"Standard Class",4,3,10,457,5,230.28,2020-05-31,2020-06-03
C_ID_60673,Sandra,Stevenson,"Avery 495","Office Supplies",Corporate,Yonkers,"New York","United States",East,"Late delivery",O_ID_3000151,"Standard Class",4,6,54,450,2,-79.19,2020-02-08,2020-08-08
C_ID_59387,Mary,Stevenson,"Eldon Shelf Savers Cubes and Bins","Office Supplies",Corporate,Yonkers,"New York","United States",East,"Shipping on time",O_ID_3000152,"Standard Class",4,4,25,150,2,34.85,2020-03-07,2020-07-07
C_ID_52526,Ethan,Ausman,"Deluxe Chalkboard Eraser Cleaner","Office Supplies",Corporate,"Coon Rapids",Minnesota,"United States",Central,"Advance shipping",O_ID_3001606,"Standard Class",4,3,25,457,5,232.73,2020-05-30,2020-06-02
C_ID_55984,John,Chand,"BIC Brite Liner Highlighters, Chisel Tip","Office Supplies",Consumer,Yonkers,"New York","United States",East,"Late delivery",O_ID_3000154,"Standard Class",4,5,15,500,2,140.64,2020-02-16,2020-02-21
C_ID_60021,Betty,Engle,"Case Logic 2.4GHz Wireless Keyboard",Technology,Corporate,"New York City","New York","United States",East,"Advance shipping",O_ID_3001613,"Standard Class",4,3,45,457,5,154.68,2020-04-17,2020-04-20
C_ID_58375,Mary,Bixby,"Newell 345","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Late delivery",O_ID_3000156,"Standard Class",4,5,20,500,2,179.98,2020-03-22,2020-03-27
C_ID_57867,Helen,Mitchum,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Corporate,Richmond,Kentucky,"United States",South,"Advance shipping",O_ID_3001621,"Standard Class",4,3,75,457,5,127.49,2020-04-20,2020-04-23
C_ID_58034,Mary,Bixby,"Xerox 1891","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Advance shipping",O_ID_3000158,"Standard Class",4,3,112,450,5,59.06,2020-12-09,2020-06-18
C_ID_53069,Mary,Bixby,"Acme Forged Steel Scissors with Black Enamel Handles","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Advance shipping",O_ID_3000159,"Standard Class",4,2,0,300,2,140.98,2020-03-29,2020-03-31
C_ID_60146,Nicole,Bixby,"Logitech Wireless Gaming Headset G930",Technology,Consumer,Seattle,Washington,"United States",West,"Advance shipping",O_ID_3000160,"Standard Class",4,2,3,300,2,81.66,2020-02-20,2020-02-22
C_ID_55409,Sharon,Molinari,"Office Star - Task Chair with Contemporary Loop Arms",Furniture,Corporate,"Des Moines",Washington,"United States",West,"Late delivery",O_ID_3000161,"Standard Class",4,6,3,300,2,18.41,2020-01-28,2020-02-03
C_ID_56457,Kathleen,Nguyen,"Geographics Note Cards, Blank, White, 8 1/2" x 11"""","Office Supplies",Consumer,Columbus,Georgia,"United States",South,"Advance shipping",O_ID_3001627,"Standard Class",4,3,100,457,5,139.99,2020-05-01,2020-01-08
C_ID_53477,Mary,Ferrer,"Safco Industrial Wire Shelving","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3001631,"Standard Class",4,3,15,500,5,237.63,2020-05-23,2020-05-26
C_ID_55876,Matthew,Molinari,"Newell Chalk Holder","Office Supplies",Corporate,Denver,Colorado,"United States",West,"Late delivery",O_ID_3000164,"Standard Class",4,5,12,300,5,120,2020-02-24,2020-03-01
C_ID_53331,Jerry,Bergman,"Newell 330","Office Supplies",Consumer,"Royal Oak",Michigan,"United States",Central,"Late delivery",O_ID_3000165,"Second Class",2,6,13,100,5,40.02,2020-01-18,2020-01-24
C_ID_51725,Mary,Pelletier,"Catalog Binders with Expanding Posts","Office Supplies","Home Office",Denver,Colorado,"United States",West,"Late delivery",O_ID_3000166,"Second Class",2,6,3,130,1,44.59,2020-10-31,2020-03-14
C_ID_52562,Laura,Molinari,"Contico 72"H Heavy-Duty Storage System"","Office Supplies",Corporate,Columbus,Ohio,"United States",East,"Late delivery",O_ID_3000167,"Second Class",2,3,12,130,1,57.96,2020-09-22,2020-09-25
C_ID_59754,Megan,Bergman,"Carina 42"Hx23 3/4""W Media Storage Unit"","Office Supplies",Consumer,Richmond,Kentucky,"United States",South,"Late delivery",O_ID_3000168,"Second Class",2,5,13,130,1,30.42,2020-08-28,2020-09-02
C_ID_53574,Mary,Thornton,"BOSTON Ranger #55 Pencil Sharpener, Black","Office Supplies",Consumer,Roseville,California,"United States",West,"Late delivery",O_ID_3000169,"Second Class",2,6,11,60,1,24.6,2020-10-31,2020-03-14
C_ID_51050,Mary,Williamson,"Geographics Note Cards, Blank, White, 8 1/2" x 11"""","Office Supplies",Consumer,Columbus,Ohio,"United States",East,"Late delivery",O_ID_3000170,"Second Class",2,4,26,130,1,48.88,2020-07-13,2020-11-13
C_ID_45680,Jack,Thornton,"Tennsco 6- and 18-Compartment Lockers","Office Supplies",Consumer,Richmond,Kentucky,"United States",South,"Late delivery",O_ID_3000171,"Second Class",2,4,3,300,1,0,2020-03-14,2020-07-14
C_ID_42992,Megan,Kastensmidt,"Eldon Wave Desk Accessories",Furniture,Consumer,"New York City","New York","United States",East,"Late delivery",O_ID_3000172,"Second Class",2,5,6,300,1,95.54,2020-08-28,2020-09-02
C_ID_41304,Kirestin,McAdams,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote","Office Supplies",Corporate,Richmond,Kentucky,"United States",South,"Late delivery",O_ID_3000173,"Second Class",2,3,0,253,5,-50.58,2020-03-14,2020-06-14
C_ID_45680,Nora,Bierner,"Economy #2 Pencils","Office Supplies",Consumer,Richmond,Kentucky,"United States",South,"Late delivery",O_ID_3000174,"Second Class",2,4,5,452,5,120.83,2020-10-17,2020-10-21
C_ID_44253,Noelani,Kastensmidt,"Stockwell Push Pins","Office Supplies",Consumer,Chesapeake,Virginia,"United States",South,"Late delivery",O_ID_3000175,"Second Class",2,3,8,253,5,68.68,2020-03-14,2020-06-14
C_ID_46098,Sydnee,McAdams,"Xerox 198","Office Supplies",Corporate,"Huntington Beach",California,"United States",West,"Late delivery",O_ID_3000176,"Second Class",2,6,18,452,3,135.83,2020-10-16,2020-10-22
C_ID_41304,Willa,Andreada,"Southworth 100% Résumé Paper, 24lb.","Office Supplies",Consumer,Logan,Utah,"United States",West,"Late delivery",O_ID_3000177,"Second Class",2,6,13,253,5,78.08,2020-02-14,2020-08-14
C_ID_71077,Alma,McAdams,"Maxell DVD-RAM Discs",Technology,Corporate,Logan,Utah,"United States",West,"Late delivery",O_ID_3000178,"Second Class",2,5,83,1500,5,700,2020-11-01,2020-03-14
C_ID_69703,Ila,McAdams,"Panasonic KX-TG9471B",Technology,Corporate,Jacksonville,Florida,"United States",South,"Shipping on time",O_ID_3000179,"Second Class",2,2,25,452,3,21.36,2020-10-16,2020-10-18
C_ID_71112,Belle,Fjeld,"Global Deluxe High-Back Manager's Chair",Furniture,"Home Office","Huntington Beach",California,"United States",West,"Late delivery",O_ID_3000180,"Second Class",2,3,25,452,4,213.59,2020-11-13,2020-10-17
C_ID_69810,Alyssa,Fjeld,"Dana Halogen Swing-Arm Architect Lamp",Furniture,"Home Office",Chicago,Illinois,"United States",Central,"Late delivery",O_ID_3000181,"Second Class",2,5,105,1500,4,55.8,2020-11-02,2020-04-14
C_ID_71092,Lani,Kargatis,"Global Commerce Series High-Back Swivel/Tilt Chairs",Furniture,"Home Office",Logan,Utah,"United States",West,"Late delivery",O_ID_3000182,"Second Class",2,4,32,452,3,126.12,2020-10-16,2020-10-20
C_ID_69610,Demetria,Katz,"Avery Hi-Liter Fluorescent Desk Style Markers","Office Supplies",Corporate,Logan,Utah,"United States",West,"Shipping on time",O_ID_3000183,"Second Class",2,2,23,253,5,6.9,2020-03-14,2020-05-14
C_ID_71000,Joan,Fortune-,"GBC Wire Binding Combs","Office Supplies",Consumer,Logan,Utah,"United States",West,"Late delivery",O_ID_3000184,"Second Class",2,4,41,452,3,-277.67,2020-10-13,2020-10-17
C_ID_52662,Mary,Patterson,"3M Organizer Strips","Office Supplies",Corporate,Toledo,Ohio,"United States",East,"Advance shipping",O_ID_3001647,"Standard Class",4,3,125,500,5,134.99,2020-06-06,2020-09-06
C_ID_69626,Audrey,Französisch,"Xerox 1887","Office Supplies","Home Office",Tampa,Florida,"United States",South,"Late delivery",O_ID_3000186,"Second Class",2,5,135,1500,3,86,2020-10-29,2020-11-03
C_ID_69482,Riley,Katz,"Xerox 1972","Office Supplies",Corporate,Tampa,Florida,"United States",South,"Shipping on time",O_ID_3000187,"Second Class",2,2,45,452,3,195.28,2020-10-16,2020-10-18
C_ID_70769,Imani,Bensley,"Xerox 1963","Office Supplies","Home Office",Tampa,Florida,"United States",South,"Late delivery",O_ID_3000188,"Second Class",2,6,25,253,5,22.76,2020-01-14,2020-07-14
C_ID_69643,Mechelle,Fortune-,"Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies",Consumer,Tampa,Florida,"United States",South,"Late delivery",O_ID_3000189,"Second Class",2,4,68,452,3,180.59,2020-10-20,2020-10-24
C_ID_71051,Imani,Fortune-,"Staple magnet","Office Supplies",Consumer,Tampa,Florida,"United States",South,"Late delivery",O_ID_3000190,"Second Class",2,3,38,253,5,101.03,2020-01-14,2020-04-14
C_ID_69408,Whitney,Fortune-,"Imation 30456 USB Flash Drive 8GB",Technology,Consumer,Raleigh,"North Carolina","United States",South,"Late delivery",O_ID_3000191,"Second Class",2,3,72,452,3,118.85,2020-10-16,2020-10-19
C_ID_71123,Roanna,Bensley,"Hewlett-Packard Deskjet 6540 Color Inkjet Printer",Technology,"Home Office","New York City","New York","United States",East,"Late delivery",O_ID_3000192,"Second Class",2,6,43,253,5,60.87,2020-01-14,2020-07-14
C_ID_70534,Vivian,Shonely,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Consumer,"New York City","New York","United States",East,"Late delivery",O_ID_3000193,"Second Class",2,5,43,253,5,73.46,2020-01-14,2020-06-14
C_ID_69641,Xantha,Shonely,"Insertable Tab Post Binder Dividers","Office Supplies",Consumer,"New York City","New York","United States",East,"Late delivery",O_ID_3000194,"Second Class",2,5,43,253,5,39.88,2020-02-14,2020-07-14
C_ID_70960,Zia,Shonely,"GBC VeloBinder Manual Binding System","Office Supplies",Consumer,Lakeville,Minnesota,"United States",Central,"Late delivery",O_ID_3000195,"Second Class",2,4,81,452,3,177.92,2020-10-16,2020-10-20
C_ID_69908,Mara,Shonely,"Xerox 1889","Office Supplies",Consumer,Jackson,Mississippi,"United States",South,"Late delivery",O_ID_3000196,"Second Class",2,3,81,452,4,129.74,2020-11-13,2020-10-17
C_ID_70957,Sloane,Shonely,"Hot File 7-Pocket, Floor Stand","Office Supplies",Consumer,Dallas,Texas,"United States",Central,"Late delivery",O_ID_3000197,"Second Class",2,6,46,253,5,62.21,2020-03-14,2020-09-14
C_ID_69637,Winifred,Nunn,"Polycom VoiceStation 500 Conference phone",Technology,"Home Office",Lakeville,Minnesota,"United States",Central,"Late delivery",O_ID_3000198,"Second Class",2,5,300,1500,3,90,2020-10-29,2020-11-03
C_ID_70955,Giselle,Phan,"Balt Solid Wood Round Tables",Furniture,Corporate,Lakeville,Minnesota,"United States",Central,"Shipping on time",O_ID_3000199,"Second Class",2,2,113,452,4,118.66,2020-11-13,2020-10-16
C_ID_70919,John,Phan,"Bretford Rectangular Conference Table Tops",Furniture,Corporate,Jackson,Mississippi,"United States",South,"Late delivery",O_ID_3000200,"Second Class",2,5,10,1000,5,415.8,2020-02-13,2020-07-13
C_ID_71009,Nancy,Phan,"Hon 30" x 60"" Table with Locking Drawer"",Furniture,Corporate,Jackson,Mississippi,"United States",South,"Late delivery",O_ID_3000201,"Second Class",2,5,2,80,5,8.62,2020-08-12,2020-09-16
C_ID_69653,Ruth,Nguyen,"Bionaire Personal Warm Mist Humidifier/Vaporizer","Office Supplies",Consumer,Lakeville,Minnesota,"United States",Central,"Late delivery",O_ID_3000202,"Second Class",2,5,4,100,5,25.92,2020-08-11,2020-08-16
C_ID_69527,Patricia,Haberlin,"Belkin 6 Outlet Metallic Surge Strip","Office Supplies",Corporate,Lakeville,Minnesota,"United States",Central,"Shipping canceled",O_ID_3000203,"Standard Class",4,5,7,135,1,28.85,2020-08-08,2020-05-16
C_ID_71080,Julie,Zypern,"Newell 333","Office Supplies",Consumer,"New York City","New York","United States",East,"Shipping canceled",O_ID_3000204,"Standard Class",4,5,21,120,1,133.91,2020-02-07,2020-07-07
C_ID_70544,Lisa,Nguyen,"Newell 35","Office Supplies",Consumer,Dallas,Texas,"United States",Central,"Shipping canceled",O_ID_3000205,"Standard Class",4,6,27,120,1,79.16,2020-08-17,2020-08-23
C_ID_69471,Julie,Nguyen,"Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Office Supplies",Consumer,Dallas,Texas,"United States",Central,"Shipping canceled",O_ID_3000206,"Standard Class",4,5,27,120,1,19.11,2020-02-07,2020-07-07
C_ID_65109,Shawn,Nguyen,"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Office Supplies",Consumer,Jackson,Mississippi,"United States",South,"Shipping canceled",O_ID_3000209,"Standard Class",4,3,22,180,1,69.68,2020-04-24,2020-04-27
C_ID_33824,Mary,Nguyen,"Memo Book, 100 Message Capacity, 5 3/8” x 11”","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Shipping canceled",O_ID_3000210,"Standard Class",4,2,1,120,1,7.48,2020-01-10,2020-03-10
C_ID_31364,Shawn,Phan,"Xerox 1918","Office Supplies",Corporate,"San Francisco",California,"United States",West,"Shipping canceled",O_ID_3000211,"Standard Class",4,3,2,75,1,11.03,2020-04-24,2020-04-27
C_ID_40495,Willie,Zypern,"Xerox 1966","Office Supplies",Consumer,Jacksonville,Florida,"United States",South,"Shipping canceled",O_ID_3000212,"Standard Class",4,6,18,150,1,-24.82,2020-12-20,2020-12-26
C_ID_31364,Patricia,Zypern,"Xerox 1967","Office Supplies",Consumer,Jacksonville,Florida,"United States",South,"Shipping canceled",O_ID_3000213,"Standard Class",4,5,18,150,1,33,2020-08-08,2020-05-16
C_ID_34506,Willie,Phan,"Xerox 1926","Office Supplies",Corporate,Burbank,California,"United States",West,"Shipping canceled",O_ID_3000214,"Standard Class",4,6,20,150,1,36.54,2020-12-20,2020-12-26
C_ID_33607,Mary,Haberlin,"EcoTones Memo Sheets","Office Supplies",Corporate,Jacksonville,Florida,"United States",South,"Shipping canceled",O_ID_3000215,"Standard Class",4,4,20,120,1,-76.37,2020-09-02,2020-03-12
C_ID_32617,Nicole,Haberlin,"Xerox 1957","Office Supplies",Corporate,Jacksonville,Florida,"United States",South,"Shipping canceled",O_ID_3000216,"Standard Class",4,2,20,120,1,8.76,2020-07-30,2020-08-01
